academic_term,academic_year,faculty,faculty_abbrev,subject,subject_abbrev,title
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Law, Labour and the State
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,International Perspectives in Law and Society: Ethnographies of Rights
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Law and Games
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Culture, Democracy and Development in Africa
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,The Global Information Society
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Introduction to Gender and Development: Key Themes in Critique and Practice
Fall/Winter,2024-2025,GL,College universitaire Glendon,SOSC,Social Science,Psychology and Law
Fall/Winter,2024-2025,GL,College universitaire Glendon,SOSC,Social Science,Responsibility, Crime and Punishment
Fall/Winter,2024-2025,GL,College universitaire Glendon,SOSC,Social Science,Business Ethics
Fall/Winter,2024-2025,GL,College universitaire Glendon,SOSC,Social Science,Sociology of Emotions: From the Intimate to the Political
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Policing
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Youth Crime
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Criminology and Human Rights
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Gender and Crime
Fall/Winter,2024-2025,GL,College universitaire Glendon,SOSC,Social Science,Theories of Society
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Cities and Climate Change: The Challenge of Urban Resilience
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Technology, Experts and Society
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Development Studies and Research Methods
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Policy Making in Context: Development and Sustainability
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Indigenous Health and Healing: Interdisciplinary and Traditional Dialogues
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Work-Life Balance in a Global Economy
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Strategies of Social Science Research
Fall/Winter,2024-2025,ED,Faculty of Education,SOSC,Social Science,Teaching Social Sciences (General) in the Intermediate-Senior Divisions - A
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Issues in Business and Society
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Ethics and Economics
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Social Economy Practicum
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,The Business of Fair Trade
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Directed Reading
Fall/Winter,2024-2025,GL,College universitaire Glendon,SOSC,Social Science,Individual Studies
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Interdisciplinary Capstone Project
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Women and Health
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Epidemics and the Modern World: Local, National & Global Configurations of Disease
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Labour Studies Placement
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Global Living Wage Movements
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Law and Society Honours Seminar: Social Dimensions of Criminal Law
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Law and Society Honours Seminar: Paradoxes of Rights
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Law and Society Honours Seminar: Law, Citizenship and Migration
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Law and Society Honours Seminar: Animal Rights
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,State of the Art in Law & Society
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Aspects of Modern Latin American and Caribbean Studies: Culture and Politics
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,African Popular Culture
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Advanced Seminar in International Development Studies
Fall/Winter,2024-2025,GL,College universitaire Glendon,SOSC,Social Science,Violence Against Women
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Civil Society and Development in the Global South
Fall/Winter,2024-2025,GL,College universitaire Glendon,SOSC,Social Science,The Idea of Democracy
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Contemporary Issues in Criminology
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Cultures of Violence
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Law, Crime and Borders
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Criminalization of Dissent
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Criminal Justice Policy
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Sex, Crime & Danger
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOSC,Social Science,Urban Field Experience
Fall/Winter,2024-2025,GL,College universitaire Glendon,SOSC,Social Science,Professional Work Placement / Placement en milieu de travail
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Addiction in Contemporary Society
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Current Issues in Mental Health
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Social Justice Work with Groups, Communities and Social Movements
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Communication
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Foundations of Social Work Research
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Social Work Practice, Racism, and Whiteness
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Practicum in Social Work II
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Social Work with Immigrants and Refugees
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Directed Readings/Special Studies
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Sexual Diversity in Contemporary Social Work Practice
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Child Welfare Policy and Services
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SOWK,Social Work,Addictions
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SOWK,Social Work,Introduction to Social Work Theories and Critical Practice Skills Part I
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SOWK,Social Work,History of Social Welfare and Social Work from Critical Perspectives
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SOWK,Social Work,Social Welfare and Social Policy
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SOWK,Social Work,Critical Perspectives in Social Work
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SOWK,Social Work,Practicum
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SOWK,Social Work,Practice Research Paper Seminar
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SOWK,Social Work,Mindfulness and Just Relations in Social Work
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SOWK,Social Work,Studies in Social Policy
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SOWK,Social Work,Directed Readings
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SOWK,Social Work,Narrative Therapy and Critical Social Work
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SOWK,Social Work,Quantitative Analysis
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SOWK,Social Work,Epistemology
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SOWK,Social Work,Quantitative and Qualitative Data Analysis
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SP,Spanish,Elementary Spanish
Fall/Winter,2024-2025,GL,College universitaire Glendon,SP,Spanish,Spanish II
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SP,Spanish,Intermediate Spanish
Fall/Winter,2024-2025,GL,College universitaire Glendon,SP,Spanish,Spanish IV
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SP,Spanish,Hispanic Literature: Exploring Transformative Texts of the Hispanic World
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SP,Spanish,Advanced Spanish Language and Grammar
Fall/Winter,2024-2025,GL,College universitaire Glendon,SP,Spanish,Spanish VI
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SP,Spanish,Hispanic Caribbean Literature: The City, The Nation, and the Sea
Fall/Winter,2024-2025,GL,College universitaire Glendon,SP,Spanish,Spanish Linguistics
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SP,Spanish,Varieties of Spanish Worldwide
Fall/Winter,2024-2025,GL,College universitaire Glendon,SP,Spanish,Hispanic Geopoetics: A Field Trip to Geography, Identity, Literature and Art
Fall/Winter,2024-2025,GL,College universitaire Glendon,SP,Spanish,Resistance and/as Art in Spain & Latin America
Fall/Winter,2024-2025,GL,College universitaire Glendon,SP,Spanish,Literary Translation - Traducción Literaria
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SPRT,Sport Management,Sport and the Legal Environment
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Directed Readings
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Directed Reading
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Contemporary Topics in Social Theory
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Master's Practicum: Major Research Paper Development
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Colonialism, Race and the Law:  Sociological Implications
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Accelerating Technicity:  'Questions Concerning Technologies'
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,French Post-Marxism and Radical Democratic Theory
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Western Thought of Empire
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Cinema and Media Studies:  Key Concepts
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Cultural Studies in Education and Society
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Writing Black Life: Black Life Writing
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Sex and Gender in Social Theory
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,SPTH,Social & Political Thought,Diasporas:  Transnational Communities and Limits of Citizenship
Fall/Winter,2024-2025,SC,Faculty of Science,STS,Science and Technology Studies,History of Modern Science
Fall/Winter,2024-2025,SC,Faculty of Science,STS,Science and Technology Studies,Exploring Gender in Science, Technology, Engineering & Mathematics
Fall/Winter,2024-2025,SC,Faculty of Science,STS,Science and Technology Studies,Thinking with Things: Material Culture in Science and Technology Studies
Fall/Winter,2024-2025,SC,Faculty of Science,STS,Science and Technology Studies,From the Abacus to Artificial Intelligence: how the computer came to be
Fall/Winter,2024-2025,SC,Faculty of Science,STS,Science and Technology Studies,Science and Exploration
Fall/Winter,2024-2025,SC,Faculty of Science,STS,Science and Technology Studies,Science, Technology and Modern Warfare
Fall/Winter,2024-2025,SC,Faculty of Science,STS,Science and Technology Studies,The Scientific Revolution: Nature, Knowledge and New Worlds
Fall/Winter,2024-2025,SC,Faculty of Science,STS,Science and Technology Studies,Science and Technology Issues in Global Development
Fall/Winter,2024-2025,SC,Faculty of Science,STS,Science and Technology Studies,Independent Research in Science and Technology Studies
Fall/Winter,2024-2025,SC,Faculty of Science,STS,Science and Technology Studies,Epidemics and the Modern World: Local, National & Global Configurations of Disease
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,Directed Readings for M.A. Students
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,Thesis Research and Writing Lab
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,Introduction to Science and Technology Studies
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,STS Colloquium
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,STS Research Cluster
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,Epidemics
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,Health and Illness
Fall/Winter,2024-2025,GS,Faculty of Graduate Studies,STS,Science and Technology Studies,The Political Economy of Technoscience
Fall/Winter,2024-2025,SB,Schulich School of Business,SUST,Sustainability,Management Issues in Nonprofit Sector
Fall/Winter,2024-2025,SB,Schulich School of Business,SUST,Sustainability,Corporate Social Responsibility in a Global Context
Fall/Winter,2024-2025,SB,Schulich School of Business,SUST,Sustainability,Ethics and Technology
Fall/Winter,2024-2025,SB,Schulich School of Business,SUST,Sustainability,Business and Sustainability
Fall/Winter,2024-2025,SB,Schulich School of Business,SUST,Sustainability,Scaling Climate Innovations
Fall/Winter,2024-2025,SB,Schulich School of Business,SUST,Sustainability,Orchestrating Sustainability Initiatives
Fall/Winter,2024-2025,SB,Schulich School of Business,SUST,Sustainability,Individual Study SUST
Fall/Winter,2024-2025,SB,Schulich School of Business,SUST,Sustainability,ADVANCED TOPICS IN RESPONSIBLE BUSINESS
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SXST,Sexuality Studies,Introduction to Sexuality Studies
Fall/Winter,2024-2025,GL,College universitaire Glendon,SXST,Sexuality Studies,Introduction to Sexuality Studies
Fall/Winter,2024-2025,AP,Faculty of Liberal Arts and Professional Studies,SXST,Sexuality Studies,Activisms in Gender, Sexuality & Women's Studies
